Candidate	Party	Rank	Gender	Norwegian	Ethnicity	Birth Year	Priority	County	Code	Municipality
Salma Ali	AP	19	Female	Non	Arabic	1970	NO	Akershus	0230	Lørenskog
Fawad Mahmood Khan	AP	20	Male	Non	Turkish	1956	NO	Akershus	0230	Lørenskog
Åse Wilhelmsen	AP	21	Female	Norsk		1946	NO	Akershus	0230	Lørenskog
Egil Ingvar Bergsager	AP	22	Male	Norsk		1943	NO	Akershus	0230	Lørenskog
Elisabeth Hammer Olsen	AP	23	Female	Norsk		1988	NO	Akershus	0230	Lørenskog
Lars Martin Berg	AP	24	Male	Norsk		1997	NO	Akershus	0230	Lørenskog
Hege Torp Bugge	AP	25	Female	Norsk		1985	NO	Akershus	0230	Lørenskog
Tormod Arne Halvorsen	AP	26	Male	Norsk		1946	NO	Akershus	0230	Lørenskog
Torunn Synøve Raths	AP	27	Female	Norsk		1954	NO	Akershus	0230	Lørenskog
Bashir Jama Omar	AP	28	Male	Non	Arabic	1960	NO	Akershus	0230	Lørenskog
Hilde Marie Aanerud	AP	29	Female	Norsk		1932	NO	Akershus	0230	Lørenskog
Roger Andersen	AP	30	Male	Norsk		1940	NO	Akershus	0230	Lørenskog
Thilagawaty Sanmuganathan	AP	31	Female	Non	Malaysian	1956	NO	Akershus	0230	Lørenskog
Harald Flage Nielsen	AP	32	Male	Norsk		1944	NO	Akershus	0230	Lørenskog
Berit Eldbjørg Hammer	AP	33	Female	Norsk		1940	NO	Akershus	0230	Lørenskog
Jan Erik Birkelund	AP	34	Male	Norsk		1968	NO	Akershus	0230	Lørenskog
Hege Ingrid Sydnes	AP	35	Female	Norsk		1982	NO	Akershus	0230	Lørenskog
Tomm Einar Nordvoll	AP	36	Male	Norsk		1953	NO	Akershus	0230	Lørenskog
Grethe Einan	AP	37	Female	Norsk		1954	NO	Akershus	0230	Lørenskog
Helge Baisgård	AP	38	Male	Norsk		1951	NO	Akershus	0230	Lørenskog
Cathrine Stenshagen	AP	39	Female	Norsk		1982	NO	Akershus	0230	Lørenskog
Mohammad Aslam Ahsan	AP	40	Male	Non	Arabic	1942	NO	Akershus	0230	Lørenskog
Inger Borgen Dingen	AP	41	Female	Norsk		1944	NO	Akershus	0230	Lørenskog
Geir Eriksen	AP	42	Male	Norsk		1957	NO	Akershus	0230	Lørenskog
Venus Kardar	AP	43	Female	Non	Persian	1993	NO	Akershus	0230	Lørenskog
Aage Edvin Tovan	AP	44	Male	Norsk		1947	NO	Akershus	0230	Lørenskog
Mette Synnøve Korsrud	LVH	1	Female	Norsk		1941	YES	Akershus	0230	Lørenskog
Lars Raae Jakobsen	LVH	2	Male	Norsk		1964	YES	Akershus	0230	Lørenskog
Tove Hungnes	LVH	3	Female	Norsk		1970	YES	Akershus	0230	Lørenskog
Ola Løberg	LVH	4	Male	Norsk		1957	NO	Akershus	0230	Lørenskog
Mona Dehli	LVH	5	Female	Non	Indian	1967	NO	Akershus	0230	Lørenskog
Kai Øivind Brenden	LVH	6	Male	Norsk		1976	NO	Akershus	0230	Lørenskog
Beate Walberg Felpeto	LVH	7	Female	Non	Spanish	1969	NO	Akershus	0230	Lørenskog
Kjell Rønningen	LVH	8	Male	Norsk		1951	NO	Akershus	0230	Lørenskog
Marianne Korsrud	LVH	9	Female	Norsk		1967	NO	Akershus	0230	Lørenskog
Bjørn Hatling	LVH	10	Male	Norsk		1942	NO	Akershus	0230	Lørenskog
Anne Karin Johansen Helleberg	LVH	11	Female	Norsk		1954	NO	Akershus	0230	Lørenskog
Svein Erik Pedersen	LVH	12	Male	Norsk		1945	NO	Akershus	0230	Lørenskog
Trond Rinnan	LVH	13	Male	Norsk		1942	NO	Akershus	0230	Lørenskog
Turid Kristensen	H	1	Female	Norsk		1966	YES	Akershus	0230	Lørenskog
Anne Berger Sørli	H	2	Female	Norsk		1963	YES	Akershus	0230	Lørenskog
Per Steinar Håklev	H	3	Male	Norsk		1944	YES	Akershus	0230	Lørenskog
Knut Berg	H	4	Male	Norsk		1944	YES	Akershus	0230	Lørenskog
Christopher Olsson Lønes	H	5	Male	Norsk		1990	YES	Akershus	0230	Lørenskog
Line Berger Sørli	H	6	Female	Norsk		1988	NO	Akershus	0230	Lørenskog
Mats Randmæl	H	7	Male	Norsk		1963	NO	Akershus	0230	Lørenskog
Amine Mabel Hansen	H	8	Female	Non	Arabic	1976	NO	Akershus	0230	Lørenskog
Kai Peter Andersen	H	9	Male	Norsk		1955	NO	Akershus	0230	Lørenskog
Siri Elisabeth Sæther	H	10	Female	Norsk		1970	NO	Akershus	0230	Lørenskog
Iman Winkelman	H	11	Male	Non	Arabic	1984	NO	Akershus	0230	Lørenskog
Trine-Lise Østlund Blime	H	12	Female	Norsk		1988	NO	Akershus	0230	Lørenskog
Cao Phi Tran	H	13	Male	Non	Vietnamese	1991	NO	Akershus	0230	Lørenskog
Silje Juul	H	14	Female	Norsk		1994	NO	Akershus	0230	Lørenskog
Johannes Kjell Grimseth	H	15	Male	Norsk		1943	NO	Akershus	0230	Lørenskog
Elin Merete Ommen	H	16	Female	Norsk		1971	NO	Akershus	0230	Lørenskog
Karl-Erik Hytten	H	17	Male	Norsk		1959	NO	Akershus	0230	Lørenskog
Kirsten Irene Syvertsen	H	18	Female	Norsk		1950	NO	Akershus	0230	Lørenskog
Nicolai Bryhn Dybvad	H	19	Male	Norsk		1996	NO	Akershus	0230	Lørenskog
Sølvi Bakke Garden	H	20	Female	Norsk		1957	NO	Akershus	0230	Lørenskog
Berit Helland Strand	H	21	Female	Norsk		1960	NO	Akershus	0230	Lørenskog
Sverre Andreas Knutsen	H	22	Male	Norsk		1954	NO	Akershus	0230	Lørenskog
Jørn Einard Skjærlund	H	23	Male	Norsk		1958	NO	Akershus	0230	Lørenskog
Birger Garden	H	24	Male	Norsk		1945	NO	Akershus	0230	Lørenskog
Tom Erik Evensrud	H	25	Male	Norsk		1966	NO	Akershus	0230	Lørenskog
Ronny Berntsen	H	26	Male	Norsk		1959	NO	Akershus	0230	Lørenskog
Dan Robert Ruud	H	27	Male	Norsk		1965	NO	Akershus	0230	Lørenskog
Harald Eid	H	28	Male	Norsk		1946	NO	Akershus	0230	Lørenskog
Bård Vikestad	H	29	Male	Norsk		1968	NO	Akershus	0230	Lørenskog
Stein Petter Kirkeby	H	30	Male	Norsk		1960	NO	Akershus	0230	Lørenskog
Morten Liberg	H	31	Male	Norsk		1959	NO	Akershus	0230	Lørenskog
Sigbjørn Inge Fagerlid	H	32	Male	Norsk		1951	NO	Akershus	0230	Lørenskog
Knut Tharaldsen	H	33	Male	Norsk		1950	NO	Akershus	0230	Lørenskog
Volker Rudolf Raths	H	34	Male	Norsk		1954	NO	Akershus	0230	Lørenskog
Svein-Erik Hauger	H	35	Male	Norsk		1939	NO	Akershus	0230	Lørenskog
Hogne Kirkeby	H	36	Male	Norsk		1955	NO	Akershus	0230	Lørenskog
Per Tore Johansen	H	37	Male	Norsk		1960	NO	Akershus	0230	Lørenskog
Berit Broch	H	38	Female	Norsk		1943	NO	Akershus	0230	Lørenskog
Bjørnar Johannessen	FRP	1	Male	Norsk		1964	YES	Akershus	0230	Lørenskog
Helge William Julian Haram Braathen	FRP	2	Male	Norsk		1991	YES	Akershus	0230	Lørenskog
Pål Gjørven Røstvang	FRP	3	Male	Norsk		1974	YES	Akershus	0230	Lørenskog
Mari Roen Fredriksen	FRP	4	Female	Norsk		1995	YES	Akershus	0230	Lørenskog
Linda Mari Kristengård	FRP	5	Female	Norsk		1989	NO	Akershus	0230	Lørenskog
Cato Ruud	FRP	6	Male	Norsk		1953	NO	Akershus	0230	Lørenskog
Trond Pettersen	FRP	7	Male	Norsk		1968	NO	Akershus	0230	Lørenskog
Arne Ivar Bergersen	FRP	8	Male	Norsk		1943	NO	Akershus	0230	Lørenskog
Roger Kristensen	FRP	9	Male	Norsk		1957	NO	Akershus	0230	Lørenskog
Jørn Håvard Berg	FRP	10	Male	Norsk		1970	NO	Akershus	0230	Lørenskog
Hans Martin Berger	FRP	11	Male	Norsk		1949	NO	Akershus	0230	Lørenskog
Alf Runar Bjerke	FRP	12	Male	Norsk		1958	NO	Akershus	0230	Lørenskog
Aina Evensen	FRP	13	Female	Norsk		1964	NO	Akershus	0230	Lørenskog
Marianne Hagen Sundseth	FRP	14	Female	Norsk		1974	NO	Akershus	0230	Lørenskog
Ole Christian Haugsand Sørnes	FRP	15	Male	Norsk		1989	NO	Akershus	0230	Lørenskog
Birger Arild Steffarud	FRP	16	Male	Norsk		1952	NO	Akershus	0230	Lørenskog
Suzanne von Barner	FRP	17	Female	Non	German	1985	NO	Akershus	0230	Lørenskog
Bjørn Terje Øverland	FRP	18	Male	Norsk		1969	NO	Akershus	0230	Lørenskog
Kaare Kristian Lilleng	FRP	19	Male	Norsk		1980	NO	Akershus	0230	Lørenskog
Per Gunnar Vågenes	FRP	20	Male	Norsk		1951	NO	Akershus	0230	Lørenskog
Olaug Ingeborg Ødegården	FRP	21	Female	Norsk		1949	NO	Akershus	0230	Lørenskog
Per Morten Omholt	FRP	22	Male	Norsk		1948	NO	Akershus	0230	Lørenskog
Astrid Kristine Cox	FRP	23	Female	Norsk		1942	NO	Akershus	0230	Lørenskog
Ernst-Modest Herdieckerhoff	MDG	1	Male	Non	German	1964	YES	Akershus	0230	Lørenskog
Lisa Kara Fröyland	MDG	2	Female	Norsk		1974	YES	Akershus	0230	Lørenskog
Andre Arman Helgestad	MDG	3	Male	Norsk		1996	YES	Akershus	0230	Lørenskog
Snorre Sletvold	MDG	4	Male	Norsk		1973	YES	Akershus	0230	Lørenskog
Rolf Hay	MDG	5	Male	Norsk		1968	NO	Akershus	0230	Lørenskog
Heidi Skog Hodgson	MDG	6	Female	Norsk		1963	NO	Akershus	0230	Lørenskog
Nils Gustav Roland	MDG	7	Male	Norsk		1965	NO	Akershus	0230	Lørenskog
Annette Beate Mayor	MDG	8	Female	Norsk		1960	NO	Akershus	0230	Lørenskog
Gry Uttakleiv	MDG	9	Female	Norsk		1965	NO	Akershus	0230	Lørenskog
John Tore Kirkerød	MDG	10	Male	Norsk		1959	NO	Akershus	0230	Lørenskog
Benedicte Marisa Nygård	MDG	11	Female	Norsk		1988	NO	Akershus	0230	Lørenskog
Inger-Lovise Bergum-Jonassen	MDG	12	Female	Norsk		1978	NO	Akershus	0230	Lørenskog
Eli Sundby	MDG	13	Female	Norsk		1948	NO	Akershus	0230	Lørenskog
Jens Petter Grini Pedersen	MDG	14	Male	Norsk		1992	NO	Akershus	0230	Lørenskog
Nina Rones	MDG	15	Female	Norsk		1973	NO	Akershus	0230	Lørenskog
Brit Heidi Kragebøl Rummelhoff	MDG	16	Female	Norsk		1962	NO	Akershus	0230	Lørenskog
Morten Nordli	SP	1	Male	Norsk		1969	YES	Akershus	0230	Lørenskog
Inger Betsy Torp	SP	2	Female	Norsk		1957	YES	Akershus	0230	Lørenskog
Solveig Halvorsen Bjørnholt	SP	3	Female	Norsk		1967	NO	Akershus	0230	Lørenskog
Steinar Haugse	SP	4	Male	Norsk		1976	NO	Akershus	0230	Lørenskog
Tore Ruud	SP	5	Male	Norsk		1954	NO	Akershus	0230	Lørenskog
Liv Monica Bargem Stubholt	SP	6	Female	Norsk		1961	NO	Akershus	0230	Lørenskog
Ole Haug	SP	7	Male	Norsk		1965	NO	Akershus	0230	Lørenskog
Trond Arne Reierstad	SP	8	Male	Norsk		1958	NO	Akershus	0230	Lørenskog
Karstein Brøndbo	SP	9	Male	Norsk		1963	NO	Akershus	0230	Lørenskog
Tor Johan Røri	SP	10	Male	Norsk		1954	NO	Akershus	0230	Lørenskog
Herlaug Olga Johanne Nordli	SP	11	Female	Norsk		1943	NO	Akershus	0230	Lørenskog
Per Erik Olsen	SP	12	Male	Norsk		1964	NO	Akershus	0230	Lørenskog
Sara Beate Karlsbakk	R	1	Female	Norsk		1981	NO	Akershus	0230	Lørenskog
Oddveig Helen Olsen	R	2	Female	Norsk		1958	NO	Akershus	0230	Lørenskog
Ole Sverre Wiker	R	3	Male	Norsk		1969	NO	Akershus	0230	Lørenskog
Kari Sofie Jenssen	R	4	Female	Norsk		1957	NO	Akershus	0230	Lørenskog
Solvar Bredesen	R	5	Male	Norsk		1965	NO	Akershus	0230	Lørenskog
Eva Skevik	R	6	Female	Norsk		1945	NO	Akershus	0230	Lørenskog
Karin Beate Pettersen	R	7	Female	Norsk		1957	NO	Akershus	0230	Lørenskog
Tord Åsmund Jarsve	R	8	Male	Norsk		1992	NO	Akershus	0230	Lørenskog
Ingeborg Kathrine Horgen Skjønsberg	R	9	Female	Norsk		1948	NO	Akershus	0230	Lørenskog
Stig Magnus Ensby	R	10	Male	Norsk		1969	NO	Akershus	0230	Lørenskog
Nastaran Ahzami Fard	R	11	Female	Non	Persian	1962	NO	Akershus	0230	Lørenskog
Martin Georg Bjerke	SV	1	Male	Norsk		1955	YES	Akershus	0230	Lørenskog
Tom Christian Axelsen	SV	2	Male	Norsk		1962	YES	Akershus	0230	Lørenskog
Liv-Tone Ruud	SV	3	Female	Norsk		1987	NO	Akershus	0230	Lørenskog
Fredrik Myran Winsnes	SV	4	Male	Norsk		1981	NO	Akershus	0230	Lørenskog
Hedda Hellum Jamtli	SV	5	Female	Norsk		1996	NO	Akershus	0230	Lørenskog
Abdel Fattah Burkan	SV	6	Male	Non	Arabic	1961	NO	Akershus	0230	Lørenskog
Ingvill Elverhøi Larsen Øvrewall	SV	7	Female	Norsk		1960	NO	Akershus	0230	Lørenskog
Mehmet Sønmez	SV	8	Male	Non	Turkish	1961	NO	Akershus	0230	Lørenskog
Reidun Valen	SV	9	Female	Norsk		1962	NO	Akershus	0230	Lørenskog
Bjarne Asgrimplass	SV	10	Male	Norsk		1959	NO	Akershus	0230	Lørenskog
Gunn Bakke Kokkin	SV	11	Female	Norsk		1956	NO	Akershus	0230	Lørenskog
Kjell Erik Berg	SV	12	Male	Norsk		1958	NO	Akershus	0230	Lørenskog
Marte Parelius Winsnes	SV	13	Female	Norsk		1982	NO	Akershus	0230	Lørenskog
Per-Olav Lauvstad	SV	14	Male	Norsk		1954	NO	Akershus	0230	Lørenskog
Grethe Wiik	SV	15	Female	Norsk		1957	NO	Akershus	0230	Lørenskog
Sigurd Gunnarson Skår	SV	16	Male	Norsk		1939	NO	Akershus	0230	Lørenskog
Anne Turid Thodesen	SV	17	Female	Norsk		1954	NO	Akershus	0230	Lørenskog
Roy Hagen	SV	18	Male	Norsk		1952	NO	Akershus	0230	Lørenskog
Geir Høibråten	SV	19	Male	Norsk		1965	NO	Akershus	0230	Lørenskog
Inger Anne Furmyr	SV	20	Female	Norsk		1948	NO	Akershus	0230	Lørenskog
Bjørn Jacob Bakke	SV	21	Male	Norsk		1949	NO	Akershus	0230	Lørenskog
Bengt Sture Friis Hansen	SV	22	Male	Norsk		1946	NO	Akershus	0230	Lørenskog
Siv Tove Engebråten	KRF	1	Female	Norsk		1964	YES	Akershus	0230	Lørenskog
Dan Levi Hykkerud	KRF	2	Male	Norsk		1974	YES	Akershus	0230	Lørenskog
Cecilie Aa	KRF	3	Female	Norsk		1988	NO	Akershus	0230	Lørenskog
Morten Kolbu	KRF	4	Male	Norsk		1987	NO	Akershus	0230	Lørenskog
Hans Petter Østreng	KRF	5	Male	Norsk		1961	NO	Akershus	0230	Lørenskog
Steinar Edsbergløkken	KRF	6	Male	Norsk		1944	NO	Akershus	0230	Lørenskog
Ingebjørg Dorethe Birkeland	KRF	7	Female	Norsk		1942	NO	Akershus	0230	Lørenskog
Sven Kjetil Åsnes	KRF	8	Male	Norsk		1975	NO	Akershus	0230	Lørenskog
Trygve Olav Bekkesletten	KRF	9	Male	Norsk		1949	NO	Akershus	0230	Lørenskog
Peter Eide	KRF	10	Male	Norsk		1981	NO	Akershus	0230	Lørenskog
Marianne Dragsjø Huuse	KRF	11	Female	Norsk		1973	NO	Akershus	0230	Lørenskog
Martin Grotnes	KRF	12	Male	Norsk		1979	NO	Akershus	0230	Lørenskog
Morten Lindevall Kallevig	KRF	13	Male	Norsk		1977	NO	Akershus	0230	Lørenskog
Brit Førland	KRF	14	Female	Norsk		1949	NO	Akershus	0230	Lørenskog
Eli Margrethe Bekkesletten	KRF	15	Female	Norsk		1949	NO	Akershus	0230	Lørenskog
Øystein Hoel	KRF	16	Male	Norsk		1971	NO	Akershus	0230	Lørenskog
Tor Aamodt	KRF	17	Male	Norsk		1936	NO	Akershus	0230	Lørenskog
Marianne Elisabeth Mathiassen	KRF	18	Female	Norsk		1970	NO	Akershus	0230	Lørenskog
Jan Gaute Sirevåg	KRF	19	Male	Norsk		1948	NO	Akershus	0230	Lørenskog
Freydis Synøve Gulbrandsen	KRF	20	Female	Norsk		1936	NO	Akershus	0230	Lørenskog
Hanne Synnøve Førland Steger	KRF	21	Female	Norsk		1962	NO	Akershus	0230	Lørenskog
Petter Helstad Torp	R	1	Male	Norsk		1976	YES	Akershus	0231	Skedsmo
Thomas Alexander Nørstad Jørgensen	R	2	Male	Norsk		1987	YES	Akershus	0231	Skedsmo
Ivan Solhaug	R	3	Male	Norsk		1989	YES	Akershus	0231	Skedsmo
Liv Kværnø	R	4	Female	Norsk		1947	YES	Akershus	0231	Skedsmo
Kjersti Thoresen	R	5	Female	Norsk		1978	NO	Akershus	0231	Skedsmo
Eilif Oddmund Oluf Henriksen	R	6	Male	Norsk		1949	NO	Akershus	0231	Skedsmo
Monika Tveterhagen	R	7	Female	Norsk		1984	NO	Akershus	0231	Skedsmo
Vidar Holm	R	8	Male	Norsk		1963	NO	Akershus	0231	Skedsmo
Frøydis Sjølyst	R	9	Female	Norsk		1951	NO	Akershus	0231	Skedsmo
Per Morten Foss Sandaas	R	10	Male	Norsk		1964	NO	Akershus	0231	Skedsmo
Kjartan Berland	H	1	Male	Norsk		1972	YES	Akershus	0231	Skedsmo
Inger Hegna	H	2	Female	Norsk		1961	YES	Akershus	0231	Skedsmo
Trine Lunemann Reitehaug	H	3	Female	Norsk		1973	YES	Akershus	0231	Skedsmo
Bjørn Arne Tronier	H	4	Male	Norsk		1952	YES	Akershus	0231	Skedsmo
Trine Wollum	H	5	Female	Norsk		1961	YES	Akershus	0231	Skedsmo
Jan Petter Myrvold	H	6	Male	Norsk		1967	NO	Akershus	0231	Skedsmo
Siri Berg Flaa	H	7	Female	Norsk		1950	NO	Akershus	0231	Skedsmo
Finn-Eirik Winther Eilertsen	H	8	Male	Norsk		1957	NO	Akershus	0231	Skedsmo
Camilla Monge	H	9	Female	Norsk		1976	NO	Akershus	0231	Skedsmo
Magnus Hagen Rebbestad	H	10	Male	Norsk		1991	NO	Akershus	0231	Skedsmo
Juliane Skare	H	11	Female	Norsk		1962	NO	Akershus	0231	Skedsmo
Tor Nakstad	H	12	Male	Norsk		1943	NO	Akershus	0231	Skedsmo
Bente Moen Torgersen	H	13	Female	Norsk		1960	NO	Akershus	0231	Skedsmo
Bjørn Olav Haram Knutsen	H	14	Male	Norsk		1964	NO	Akershus	0231	Skedsmo
Stig Ottar Falk-Birkeland	H	15	Male	Norsk		1972	NO	Akershus	0231	Skedsmo
Anne-Lise Hjelm	H	16	Female	Norsk		1962	NO	Akershus	0231	Skedsmo
Christopher Honningsvåg	H	17	Male	Norsk		1980	NO	Akershus	0231	Skedsmo
Mohammad Navid Malik	H	18	Male	Non	Persian	1966	NO	Akershus	0231	Skedsmo
Embla Maria Veum	H	19	Female	Norsk		1993	NO	Akershus	0231	Skedsmo
Per Erling Løkken	H	20	Male	Norsk		1971	NO	Akershus	0231	Skedsmo
Azad Ghadani	H	21	Male	Non	Persian	1969	NO	Akershus	0231	Skedsmo
Sophie Morwenna Campbell	H	22	Female	Non	Welsh	1996	NO	Akershus	0231	Skedsmo
Ole Morten Asak	H	23	Male	Norsk		1955	NO	Akershus	0231	Skedsmo
Bushra Khan	H	24	Female	Non	Turkish	1971	NO	Akershus	0231	Skedsmo
Stein Erik Nordmo	H	25	Male	Norsk		1966	NO	Akershus	0231	Skedsmo
Glenn Due-Sørensen	H	26	Male	Norsk		1973	NO	Akershus	0231	Skedsmo
Gunnar Ådne Gullbekk	H	27	Male	Norsk		1940	NO	Akershus	0231	Skedsmo
John Grønlien	H	28	Male	Norsk		1950	NO	Akershus	0231	Skedsmo
Guro Lyngstad Myklestul	H	29	Female	Norsk		1980	NO	Akershus	0231	Skedsmo
Javvad Latif	H	30	Male	Non	Arabic	1977	NO	Akershus	0231	Skedsmo
Atle Løken Edvardsen	H	31	Male	Norsk		1974	NO	Akershus	0231	Skedsmo
Jorunn Kari Turtumøygard Nørstenes	H	32	Female	Norsk		1935	NO	Akershus	0231	Skedsmo
Mohammad Javad Heydari	H	33	Male	Non	Arabic	1992	NO	Akershus	0231	Skedsmo
Georg Colbensen Sander	H	34	Male	Norsk		1944	NO	Akershus	0231	Skedsmo
Lars Skogvold	H	35	Male	Norsk		1968	NO	Akershus	0231	Skedsmo
Anders Nissen Riiber	H	36	Male	Norsk		1975	NO	Akershus	0231	Skedsmo
Line Mortensen Sønsteby	H	37	Female	Norsk		1962	NO	Akershus	0231	Skedsmo
Daniel Lund-Larsen	H	38	Male	Norsk		1977	NO	Akershus	0231	Skedsmo
Finn Ole Moe	H	39	Male	Norsk		1958	NO	Akershus	0231	Skedsmo
Sigvald Bernhard Laudal Refsum	H	40	Male	Norsk		1961	NO	Akershus	0231	Skedsmo
Sven Ivar Mørch	H	41	Male	Norsk		1967	NO	Akershus	0231	Skedsmo
Per Oskar Skjefstad	H	42	Male	Norsk		1939	NO	Akershus	0231	Skedsmo
Thomas Sewell	H	43	Male	Norsk		1972	NO	Akershus	0231	Skedsmo
Toril Elisabeth Paasche	H	44	Female	Norsk		1944	NO	Akershus	0231	Skedsmo
Håvard Jernskau	H	45	Male	Norsk		1946	NO	Akershus	0231	Skedsmo
Trine Lie Johansen	H	46	Female	Norsk		1950	NO	Akershus	0231	Skedsmo
Alf Bjørnar Prøven	H	47	Male	Norsk		1972	NO	Akershus	0231	Skedsmo
Inger Lund Storholt	H	48	Female	Norsk		1946	NO	Akershus	0231	Skedsmo
Stian Askmann	H	49	Male	Norsk		1978	NO	Akershus	0231	Skedsmo
Brith Anne Lise Skoglund Skjefstad	H	50	Female	Norsk		1942	NO	Akershus	0231	Skedsmo
Mona Laursen Johansen	H	51	Female	Norsk		1969	NO	Akershus	0231	Skedsmo
Siri Faafeng	MDG	1	Female	Norsk		1972	YES	Akershus	0231	Skedsmo
Kent Aleksander A. Giskeødegård	MDG	2	Male	Norsk		1982	YES	Akershus	0231	Skedsmo
Heidi Beate Horgen	MDG	3	Female	Norsk		1971	YES	Akershus	0231	Skedsmo
Gunhild Maria Hugdal	MDG	4	Female	Norsk		1982	NO	Akershus	0231	Skedsmo
Gullbrand Gillund	MDG	5	Male	Norsk		1965	NO	Akershus	0231	Skedsmo
Camilla Garvik Maaland	MDG	6	Female	Norsk		1988	NO	Akershus	0231	Skedsmo
Mansor Zalmai	MDG	7	Male	Non	Arabic	1978	NO	Akershus	0231	Skedsmo
Audun Ellingsen	MDG	8	Male	Norsk		1979	NO	Akershus	0231	Skedsmo
Inger Haugen	MDG	9	Female	Norsk		1955	NO	Akershus	0231	Skedsmo
Kim Jayasena Stidahl	MDG	10	Male	Non	Indian	1976	NO	Akershus	0231	Skedsmo
Einar John Lande	MDG	11	Male	Norsk		1983	NO	Akershus	0231	Skedsmo
Frida Marie Stidahl Sundvor	MDG	12	Female	Norsk		1996	NO	Akershus	0231	Skedsmo
Ingrid Helene Johansen Lande	MDG	13	Female	Norsk		1985	NO	Akershus	0231	Skedsmo
Dan-Viggo Bergtun	MDG	14	Male	Norsk		1956	NO	Akershus	0231	Skedsmo
Nina Kali	MDG	15	Female	Non	Indian	1975	NO	Akershus	0231	Skedsmo
Per Arne Kobbevik	MDG	16	Male	Norsk		1974	NO	Akershus	0231	Skedsmo
Jan Olav Haugen	MDG	17	Male	Norsk		1956	NO	Akershus	0231	Skedsmo
Tore Berg	FRBB	1	Male	Norsk		1944	YES	Akershus	0231	Skedsmo
Arild Amundsen	FRBB	2	Male	Norsk		1948	YES	Akershus	0231	Skedsmo
Jan Mathisen	FRBB	3	Male	Norsk		1960	YES	Akershus	0231	Skedsmo
Kristin Wickstrøm	FRBB	4	Female	Norsk		1958	NO	Akershus	0231	Skedsmo
Henrik Syvertsen	FRBB	5	Male	Norsk		1969	NO	Akershus	0231	Skedsmo
Elin Fredrikke Garcia	FRBB	6	Female	Norsk		1977	NO	Akershus	0231	Skedsmo
Gunnar Harald Bergedal	FRBB	7	Male	Norsk		1943	NO	Akershus	0231	Skedsmo
Mette Lisbet Myhre	FRBB	8	Female	Norsk		1944	NO	Akershus	0231	Skedsmo
Dagfinn Asak	FRBB	9	Male	Norsk		1957	NO	Akershus	0231	Skedsmo
Elahe Bani Ardalan	FRBB	10	Female	Non	Persian	1956	NO	Akershus	0231	Skedsmo
Arne Westvang	FRBB	11	Male	Norsk		1947	NO	Akershus	0231	Skedsmo
Berit Helene Lekvold	FRBB	12	Female	Norsk		1939	NO	Akershus	0231	Skedsmo
Egil Finckenhagen Folden	FRBB	13	Male	Norsk		1936	NO	Akershus	0231	Skedsmo
Britt Johansen	FRBB	14	Female	Norsk		1964	NO	Akershus	0231	Skedsmo
Anne-Lise Amundsen	FRBB	15	Female	Norsk		1951	NO	Akershus	0231	Skedsmo
Manoucher Ghassemi	FRBB	16	Male	Non	Persian	1957	NO	Akershus	0231	Skedsmo
Siri Mo	FRBB	17	Female	Norsk		1944	NO	Akershus	0231	Skedsmo
Roar Nielsen	FRBB	18	Male	Norsk		1947	NO	Akershus	0231	Skedsmo
Otto Arvid Holt	FRBB	19	Male	Norsk		1945	NO	Akershus	0231	Skedsmo
Per Sæther	FRBB	20	Male	Norsk		1936	NO	Akershus	0231	Skedsmo
Unni Helene Aarmo Westvang	FRBB	21	Female	Norsk		1946	NO	Akershus	0231	Skedsmo
Sigbjørn Stalleland	FRBB	22	Male	Norsk		1976	NO	Akershus	0231	Skedsmo
Dorte Lillevik Jensen	FRBB	23	Female	Norsk		1969	NO	Akershus	0231	Skedsmo
Jan Willy Mannerud	FRBB	24	Male	Norsk		1944	NO	Akershus	0231	Skedsmo
Thurid Sæther	FRBB	25	Female	Norsk		1939	NO	Akershus	0231	Skedsmo
Reidar Mo	FRBB	26	Male	Norsk		1943	NO	Akershus	0231	Skedsmo
Anne-Marie Skjellum Moen	FRBB	27	Female	Norsk		1937	NO	Akershus	0231	Skedsmo
Svein Egil Johansen	FRBB	28	Male	Norsk		1966	NO	Akershus	0231	Skedsmo
Wenche Jørgensdatter Slydal	FRBB	29	Female	Norsk		1953	NO	Akershus	0231	Skedsmo
Ingrid Fjelldal	FRBB	30	Female	Norsk		1946	NO	Akershus	0231	Skedsmo
Karin Seljetun Ruud	FRBB	31	Female	Norsk		1939	NO	Akershus	0231	Skedsmo
Per-Ole Jakobsen	FRBB	32	Male	Norsk		1954	NO	Akershus	0231	Skedsmo
Aase Mannerud	FRBB	33	Female	Norsk		1947	NO	Akershus	0231	Skedsmo
Christian Syvertsen	FRBB	34	Male	Norsk		1974	NO	Akershus	0231	Skedsmo
Martin Kristoffer Kristiansen	FRBB	35	Male	Norsk		1951	NO	Akershus	0231	Skedsmo
Kari Davidsen	FRBB	36	Female	Norsk		1940	NO	Akershus	0231	Skedsmo
Arne Halvorsen	FRBB	37	Male	Norsk		1937	NO	Akershus	0231	Skedsmo
Liv Sigrid Løhre	FRBB	38	Female	Norsk		1945	NO	Akershus	0231	Skedsmo
Trude Wethe	FRBB	39	Female	Norsk		1978	NO	Akershus	0231	Skedsmo
Vendela Fremstad	FRBB	40	Female	Norsk		1962	NO	Akershus	0231	Skedsmo
